NER_Label,Entity,Counts
B-PER,khofifah indar parawansa,2
B-PER,kolonel inf alamsyah,2
B-PER,krist,1
B-PER,kurniawan,1
B-PER,kusuma,18
B-PER,lanyalla,2
B-PER,laode,7
B-PER,laode m . syarif,7
B-PER,lekela,2
B-PER,lurah,1
B-PER,m,4
B-PER,m nasir,1
B-PER,ma,4
B-PER,mamit setiawan,1
B-PER,masdar,2
B-PER,megawati,2
B-PER,megawati soekarnoputri,1
B-PER,miangas,1
B-PER,mohamad oemar,1
B-PER,montty girianna,1
B-PER,muhamad,5
B-PER,muljo adji,1
B-PER,mulya,6
B-PER,mw,7
B-PER,n,1
B-PER,nadiem,1
B-PER,nasir,8
B-PER,nicke widyawati,8
B-PER,nusa,2
B-PER,o,6
B-PER,ody,2
B-PER,owi,2
B-PER,p,1
B-PER,pahala,1
B-PER,pak,1
B-PER,pak jonan,7
B-PER,parakan,1
B-PER,pdip,1
B-PER,pj,1
B-PER,plt,2
B-PER,prabowo,4
B-PER,pramono anung wibowo,1
B-PER,presiden,5
B-PER,pri,1
B-PER,purw,2
B-PER,purwono,5
B-PER,putin,8
B-PER,r,2
B-PER,rachmat,1
B-PER,rasmus,1
B-PER,rasyid,6
B-PER,rid,21
B-PER,rida,1
B-PER,rida mulyana,27
B-PER,rij,1
B-PER,riki novendra,4
B-PER,rini,19
B-PER,rini m soemarno,1
B-PER,rini soemarno,16
B-PER,riz,1
B-PER,rosa,2
B-PER,ruf,4
B-PER,rus,1
B-PER,s,1
B-PER,said,1
B-PER,saif,1
B-PER,saleh,1
B-PER,sandi,4
B-PER,sani,1
B-PER,satrio astungkoro,1
B-PER,satya,8
B-PER,setiawan,4
B-PER,simon,2
B-PER,slamet,2
B-PER,soekarno,5
B-PER,soeripno,2
B-PER,sofyan basir,12
B-PER,someng,6
B-PER,sri,1
B-PER,sudirman,14
B-PER,sudirman said,4
B-PER,sultan,1
B-PER,sultan hamengku,1
B-PER,susi,1
B-PER,syahrial,1
B-PER,syahrul,5
B-PER,syamsul,7
B-PER,syarif,7
B-PER,syeikh mohammed bin zayyed al -,3
B-PER,sylke,5
B-PER,takeshi noguchi,1
B-PER,timothy edward russell,1
B-PER,tjahjo kumolo,1
B-PER,tom donohue,1
B-PER,toni,2
B-PER,tony wenas,1
B-PER,tri,7
B-PER,trump,7
B-PER,tumiyana,1
B-PER,ulla tornaes,4
B-PER,ura,1
B-PER,usman,7
B-PER,v,6
B-PER,vikcner sinaga,1
B-PER,vladimir,2
B-PER,widodo,26
B-PER,widodotelah,5
B-PER,widya,4
B-PER,wilson maknawi,3
B-PER,wiluyo kusdiwaharto,1
B-PER,wiraatmaja puj,1
B-PER,wong,1
B-PER,yasin,5
B-PER,yermias lantaa,1
B-PER,yudha,4
B-PER,zaeni,2
B-PER,zain,1
B-PER,zon,2
B-PER,zul,4
B-PER,zulkifli,1
B-PER,zulkifli zaini,2
